image_st,labels,image_rgb,percentile
images_pr_paranagua_B10_raw_067_047.tif,labels_pr_paranagua_067_047.tif,images_pr_paranagua_067_047.tif,2
images_pr_paranagua_B10_raw_059_042.tif,labels_pr_paranagua_059_042.tif,images_pr_paranagua_059_042.tif,2
images_pr_paranagua_B10_raw_033_013.tif,labels_pr_paranagua_033_013.tif,images_pr_paranagua_033_013.tif,1
images_pr_paranagua_B10_raw_034_061.tif,labels_pr_paranagua_034_061.tif,images_pr_paranagua_034_061.tif,1
images_pr_paranagua_B10_raw_030_070.tif,labels_pr_paranagua_030_070.tif,images_pr_paranagua_030_070.tif,0
images_pr_paranagua_B10_raw_065_047.tif,labels_pr_paranagua_065_047.tif,images_pr_paranagua_065_047.tif,2
images_pr_paranagua_B10_raw_048_081.tif,labels_pr_paranagua_048_081.tif,images_pr_paranagua_048_081.tif,2
images_pr_paranagua_B10_raw_043_057.tif,labels_pr_paranagua_043_057.tif,images_pr_paranagua_043_057.tif,1
images_pr_paranagua_B10_raw_037_024.tif,labels_pr_paranagua_037_024.tif,images_pr_paranagua_037_024.tif,1
images_pr_paranagua_B10_raw_025_088.tif,labels_pr_paranagua_025_088.tif,images_pr_paranagua_025_088.tif,1
images_pr_paranagua_B10_raw_042_058.tif,labels_pr_paranagua_042_058.tif,images_pr_paranagua_042_058.tif,1
images_pr_paranagua_B10_raw_020_069.tif,labels_pr_paranagua_020_069.tif,images_pr_paranagua_020_069.tif,2
images_pr_paranagua_B10_raw_030_010.tif,labels_pr_paranagua_030_010.tif,images_pr_paranagua_030_010.tif,0
images_pr_paranagua_B10_raw_054_010.tif,labels_pr_paranagua_054_010.tif,images_pr_paranagua_054_010.tif,3
images_pr_paranagua_B10_raw_061_057.tif,labels_pr_paranagua_061_057.tif,images_pr_paranagua_061_057.tif,2
images_pr_guaratuba_B10_raw_03_09.tif,labels_pr_guaratuba_03_09.tif,images_pr_guaratuba_rgb_03_09.tif,1
images_pr_guaratuba_B10_raw_10_07.tif,labels_pr_guaratuba_10_07.tif,images_pr_guaratuba_rgb_10_07.tif,3
images_pr_guaratuba_B10_raw_04_20.tif,labels_pr_guaratuba_04_20.tif,images_pr_guaratuba_rgb_04_20.tif,3
images_pr_paranagua_B10_raw_036_057.tif,labels_pr_paranagua_036_057.tif,images_pr_paranagua_036_057.tif,0
images_pr_paranagua_B10_raw_014_067.tif,labels_pr_paranagua_014_067.tif,images_pr_paranagua_014_067.tif,3
images_pr_paranagua_B10_raw_049_059.tif,labels_pr_paranagua_049_059.tif,images_pr_paranagua_049_059.tif,1
images_pr_paranagua_B10_raw_021_105.tif,labels_pr_paranagua_021_105.tif,images_pr_paranagua_021_105.tif,1
images_pr_guaratuba_B10_raw_11_09.tif,labels_pr_guaratuba_11_09.tif,images_pr_guaratuba_rgb_11_09.tif,0
images_pr_paranagua_B10_raw_068_052.tif,labels_pr_paranagua_068_052.tif,images_pr_paranagua_068_052.tif,1
images_pr_paranagua_B10_raw_066_047.tif,labels_pr_paranagua_066_047.tif,images_pr_paranagua_066_047.tif,3
images_pr_paranagua_B10_raw_013_080.tif,labels_pr_paranagua_013_080.tif,images_pr_paranagua_013_080.tif,1
images_pr_paranagua_B10_raw_042_025.tif,labels_pr_paranagua_042_025.tif,images_pr_paranagua_042_025.tif,1
images_pr_paranagua_B10_raw_029_093.tif,labels_pr_paranagua_029_093.tif,images_pr_paranagua_029_093.tif,2
images_pr_paranagua_B10_raw_039_062.tif,labels_pr_paranagua_039_062.tif,images_pr_paranagua_039_062.tif,2
images_pr_paranagua_B10_raw_057_021.tif,labels_pr_paranagua_057_021.tif,images_pr_paranagua_057_021.tif,2
images_pr_guaratuba_B10_raw_09_25.tif,labels_pr_guaratuba_09_25.tif,images_pr_guaratuba_rgb_09_25.tif,1
images_pr_paranagua_B10_raw_022_062.tif,labels_pr_paranagua_022_062.tif,images_pr_paranagua_022_062.tif,2
images_pr_paranagua_B10_raw_032_095.tif,labels_pr_paranagua_032_095.tif,images_pr_paranagua_032_095.tif,1
images_pr_paranagua_B10_raw_030_102.tif,labels_pr_paranagua_030_102.tif,images_pr_paranagua_030_102.tif,2
images_pr_paranagua_B10_raw_061_035.tif,labels_pr_paranagua_061_035.tif,images_pr_paranagua_061_035.tif,2
images_pr_paranagua_B10_raw_066_043.tif,labels_pr_paranagua_066_043.tif,images_pr_paranagua_066_043.tif,1
images_pr_paranagua_B10_raw_055_027.tif,labels_pr_paranagua_055_027.tif,images_pr_paranagua_055_027.tif,0
images_pr_paranagua_B10_raw_048_043.tif,labels_pr_paranagua_048_043.tif,images_pr_paranagua_048_043.tif,1
images_pr_guaratuba_B10_raw_08_08.tif,labels_pr_guaratuba_08_08.tif,images_pr_guaratuba_rgb_08_08.tif,2
images_pr_paranagua_B10_raw_028_091.tif,labels_pr_paranagua_028_091.tif,images_pr_paranagua_028_091.tif,1
images_pr_paranagua_B10_raw_057_019.tif,labels_pr_paranagua_057_019.tif,images_pr_paranagua_057_019.tif,3
images_pr_paranagua_B10_raw_067_057.tif,labels_pr_paranagua_067_057.tif,images_pr_paranagua_067_057.tif,2
images_pr_guaratuba_B10_raw_14_08.tif,labels_pr_guaratuba_14_08.tif,images_pr_guaratuba_rgb_14_08.tif,1
images_pr_guaratuba_B10_raw_07_14.tif,labels_pr_guaratuba_07_14.tif,images_pr_guaratuba_rgb_07_14.tif,3
images_pr_guaratuba_B10_raw_16_18.tif,labels_pr_guaratuba_16_18.tif,images_pr_guaratuba_rgb_16_18.tif,2
images_pr_paranagua_B10_raw_021_089.tif,labels_pr_paranagua_021_089.tif,images_pr_paranagua_021_089.tif,0
images_pr_guaratuba_B10_raw_15_14.tif,labels_pr_guaratuba_15_14.tif,images_pr_guaratuba_rgb_15_14.tif,3
images_pr_paranagua_B10_raw_059_055.tif,labels_pr_paranagua_059_055.tif,images_pr_paranagua_059_055.tif,0
images_pr_paranagua_B10_raw_040_094.tif,labels_pr_paranagua_040_094.tif,images_pr_paranagua_040_094.tif,3
images_pr_guaratuba_B10_raw_10_04.tif,labels_pr_guaratuba_10_04.tif,images_pr_guaratuba_rgb_10_04.tif,3
images_pr_paranagua_B10_raw_033_067.tif,labels_pr_paranagua_033_067.tif,images_pr_paranagua_033_067.tif,1
images_pr_paranagua_B10_raw_058_028.tif,labels_pr_paranagua_058_028.tif,images_pr_paranagua_058_028.tif,1
images_pr_paranagua_B10_raw_035_023.tif,labels_pr_paranagua_035_023.tif,images_pr_paranagua_035_023.tif,2
images_pr_paranagua_B10_raw_062_048.tif,labels_pr_paranagua_062_048.tif,images_pr_paranagua_062_048.tif,1
images_pr_paranagua_B10_raw_024_097.tif,labels_pr_paranagua_024_097.tif,images_pr_paranagua_024_097.tif,2
images_pr_paranagua_B10_raw_060_036.tif,labels_pr_paranagua_060_036.tif,images_pr_paranagua_060_036.tif,2
images_pr_paranagua_B10_raw_038_004.tif,labels_pr_paranagua_038_004.tif,images_pr_paranagua_038_004.tif,0
images_pr_guaratuba_B10_raw_04_11.tif,labels_pr_guaratuba_04_11.tif,images_pr_guaratuba_rgb_04_11.tif,1
images_pr_paranagua_B10_raw_066_050.tif,labels_pr_paranagua_066_050.tif,images_pr_paranagua_066_050.tif,0
images_pr_paranagua_B10_raw_060_067.tif,labels_pr_paranagua_060_067.tif,images_pr_paranagua_060_067.tif,0
images_pr_paranagua_B10_raw_032_009.tif,labels_pr_paranagua_032_009.tif,images_pr_paranagua_032_009.tif,2
images_pr_paranagua_B10_raw_036_021.tif,labels_pr_paranagua_036_021.tif,images_pr_paranagua_036_021.tif,0
images_pr_guaratuba_B10_raw_22_19.tif,labels_pr_guaratuba_22_19.tif,images_pr_guaratuba_rgb_22_19.tif,0
images_pr_paranagua_B10_raw_039_080.tif,labels_pr_paranagua_039_080.tif,images_pr_paranagua_039_080.tif,1
images_pr_paranagua_B10_raw_020_088.tif,labels_pr_paranagua_020_088.tif,images_pr_paranagua_020_088.tif,1
images_pr_guaratuba_B10_raw_08_02.tif,labels_pr_guaratuba_08_02.tif,images_pr_guaratuba_rgb_08_02.tif,0
images_pr_paranagua_B10_raw_070_061.tif,labels_pr_paranagua_070_061.tif,images_pr_paranagua_070_061.tif,2
images_pr_paranagua_B10_raw_045_015.tif,labels_pr_paranagua_045_015.tif,images_pr_paranagua_045_015.tif,1
images_pr_paranagua_B10_raw_021_077.tif,labels_pr_paranagua_021_077.tif,images_pr_paranagua_021_077.tif,3
images_pr_paranagua_B10_raw_021_107.tif,labels_pr_paranagua_021_107.tif,images_pr_paranagua_021_107.tif,1
images_pr_paranagua_B10_raw_032_067.tif,labels_pr_paranagua_032_067.tif,images_pr_paranagua_032_067.tif,1
images_pr_paranagua_B10_raw_024_095.tif,labels_pr_paranagua_024_095.tif,images_pr_paranagua_024_095.tif,3
images_pr_paranagua_B10_raw_030_069.tif,labels_pr_paranagua_030_069.tif,images_pr_paranagua_030_069.tif,1
images_pr_paranagua_B10_raw_055_006.tif,labels_pr_paranagua_055_006.tif,images_pr_paranagua_055_006.tif,0
images_pr_paranagua_B10_raw_028_016.tif,labels_pr_paranagua_028_016.tif,images_pr_paranagua_028_016.tif,0
images_pr_guaratuba_B10_raw_09_15.tif,labels_pr_guaratuba_09_15.tif,images_pr_guaratuba_rgb_09_15.tif,3
images_pr_paranagua_B10_raw_041_011.tif,labels_pr_paranagua_041_011.tif,images_pr_paranagua_041_011.tif,2
